Season,QuarterID,TeamID,TS%,eFG%,TO%,OREB%,DREB%,FTR,3PAr,AST/TO,STL%,BLK%,PointsPerPoss,AdjO,AdjD
2010,1,1130,0.5673162147802354,0.5305062785868399,0.18629702772212808,0.4302914739710234,0.7147206794309297,0.39891409408455314,0.25111263083167135,1.475525478883276,0.043324890167936767,0.06854146298396531,76.13710550415128,76.58453243876694,76.58453243876694
2010,1,1171,0.44809180564662704,0.4115233241996555,0.23441529212081716,0.2996203413694363,0.5765423958219784,0.3486478186298687,0.2557468601791981,0.6221566912081026,0.10838556517414127,0.04643091768289837,55.218722231766115,55.591675591608926,55.591675591608926
2010,1,1135,0.556108233597111,0.5200563381432459,0.22443874743056552,0.2535818899729932,0.6594423529250327,0.3567624587704188,0.38296141994301525,1.0530282957181283,0.05651335366956686,0.07486626873429762,68.60885455836586,69.03370812174872,69.03370812174872
2010,1,1383,0.46223649285589136,0.4260286979857674,0.22710482074726634,0.3061862652859038,0.644034177631856,0.3639188440848696,0.334281367791373,0.7512311191636558,0.11775805520228624,0.07191745929894199,59.01940704695933,59.408620786462976,59.408620786462976
2010,1,1140,0.5998811545737697,0.5490169476686153,0.16009725669118205,0.33041966438550624,0.6744939753045657,0.3359198717150834,0.32631561184301305,1.4692022944214522,0.14515484606667173,0.06367247967711866,81.28222987188589,81.74234903823711,81.74234903823711
2010,1,1133,0.5391159323087751,0.5062862965866592,0.19426654334041127,0.25569731986393995,0.6861238939205049,0.35566707131090036,0.35736864425173187,1.1723557864058167,0.08388782553335941,0.058446711082241,64.63579200125747,65.04681548306021,65.04681548306021
2010,1,1150,0.5529366105659494,0.4922131761935875,0.17476825311917157,0.3684583147826935,0.6573912394358047,0.4626573804792099,0.40808308537417276,1.3104871905695026,0.07315880363128113,0.08893711800769044,79.04885554947529,79.50373812306539,79.50373812306539
2010,1,1421,0.45368335934179177,0.42875009157486105,0.2647772286483661,0.3373642189083672,0.5960435896616806,0.24838617461353613,0.33908950831433565,0.6432096337409267,0.10472532177883138,0.08806981085910157,60.322301605213724,60.71681054752999,60.71681054752999
2010,1,1155,0.5612481028765931,0.5348309214469534,0.20762955493156893,0.40651069543593754,0.6677868198299189,0.3069492572209062,0.32893505955155167,1.0962339967525785,0.17302462910964078,0.05665674817953374,81.10909699487152,81.56882517976464,81.56882517976464
2010,1,1342,0.5205523714590832,0.4954078449243089,0.2560621234630066,0.2563476546053413,0.6054986232466917,0.24094908473188398,0.33302606841572047,0.8234618117076103,0.08796027141859006,0.027488295819682394,57.67326647030088,58.05685965643066,58.05685965643066
2010,1,1157,0.5328414837424178,0.4993614567232569,0.20333261785289106,0.37852365902792534,0.6948667152625515,0.35682601986846985,0.225246699815708,0.9884020963234786,0.09260693486369295,0.08057949366116168,75.84753197952794,76.29417856293121,76.29417856293121
2010,1,1158,0.5377098962418076,0.5106614376292757,0.20519033368984818,0.22491955038207756,0.5937428651217078,0.25354986703586563,0.41139123791777893,1.206648885796096,0.08350769394354286,0.09704455930405625,67.20488164844312,67.6249993438337,67.6249993438337
2010,1,1160,0.6352974040014188,0.5803396626672661,0.1805146708062789,0.2774186484598818,0.6665646423916516,0.4895088913697184,0.30905767911868587,1.3914311599009008,0.10495039000365053,0.05238089915466963,80.91788174150174,81.377175187402,81.377175187402
2010,1,1115,0.5093652173036853,0.46108688505704115,0.2680939898142748,0.33211312478433724,0.8184979408676601,0.3760567888844752,0.25439103285499814,0.5286895582903169,0.06638517843020138,0.019766430168692607,59.64846795331464,60.04025609354688,60.04025609354688
2010,1,1161,0.5344180417280547,0.4655028961761816,0.23876660893458254,0.36024986390763153,0.7096545897461881,0.5674540590933346,0.3520907437822124,0.7463018594477413,0.09634442114904208,0.037222835308947676,69.47246860600623,69.90015315350018,69.90015315350018
2010,1,1413,0.5460978045313962,0.5152699380225848,0.23849443007511403,0.2828036412539528,0.6685078289608698,0.48760091962661245,0.33232617485054206,0.8307075323543753,0.1270667045482165,0.052922582680952276,71.44379861930992,71.87771087791307,71.87771087791307
2010,1,1163,0.5515414819922974,0.5000905190167175,0.18705145804357573,0.39160531746435934,0.6347709861351581,0.44973005600725163,0.19131582441372655,1.2816211592424889,0.10791430271744754,0.16077169823514015,76.66452095294606,77.11335110642736,77.11335110642736
2010,1,1456,0.5969153345203225,0.5550782736904555,0.1831290109437058,0.33025793681923626,0.6854518966537047,0.48278768447156933,0.49967138255404636,1.4722335671301336,0.0655409091798526,0.04402307674066748,75.92934559446185,76.3762133646303,76.3762133646303
2010,1,1181,0.569034100842179,0.5188076328626885,0.16002224837108628,0.4132737646967181,0.6897226357940014,0.33431619220725006,0.31917643712137606,1.5857002938904965,0.07909145609145643,0.08153090372841205,82.61637857958715,83.07942626132306,83.07942626132306
2010,1,1422,0.4920137766344303,0.4515039799081917,0.24315198115847828,0.3961397335391348,0.5844683249945234,0.3271938003657827,0.2572791818905011,0.7787694276430697,0.11413256258459184,0.05730769809734575,64.21310047549393,64.62257463978972,64.62257463978972
2010,1,1182,0.5237995768460804,0.501500406830695,0.21343660393815525,0.3225616039918076,0.6480405486914174,0.38140885075301023,0.3820312852924771,1.0108632172198904,0.12136591204326475,0.08106794205218781,67.82014540986108,68.24235886367414,68.24235886367414
2010,1,1311,0.48711578161114155,0.4530967930750734,0.24237783297722487,0.2765537429187329,0.6485184194295907,0.274826858052165,0.4086657107121943,1.006978918105421,0.10724682875098446,0.019182677448719942,59.05996563246082,59.44934635725998,59.44934635725998
2010,1,1193,0.5308457058545808,0.4950053288987624,0.2035236026508529,0.34292570305980186,0.6663658624251874,0.40116004889351936,0.358570737532334,1.2258207341772935,0.11258752487068459,0.10405960254886722,67.91926015360593,68.34180824937762,68.34180824937762
2010,1,1148,0.49152969948454767,0.446401220276249,0.20553613570995705,0.288184058242927,0.617551223885083,0.3518989631607907,0.28487881243400387,0.6707052505425103,0.10554558320241038,0.04513846811445716,56.28148012573136,56.659102320144946,56.659102320144946
2010,1,1206,0.49702442109645956,0.4559833146257138,0.23180851284249582,0.3415371619737763,0.5994826288401133,0.43051909340450784,0.2675982737712882,0.7236147802274233,0.09673898567442739,0.07517751214761824,64.20404538447826,64.61348619458468,64.61348619458468
2010,1,1251,0.4963960463092042,0.4330216694482904,0.2563770262965218,0.28106870371230286,0.6489894062875379,0.448144333918804,0.3210214005247577,0.6838294562474976,0.09961145607699257,0.047442213328443214,59.750610211495015,60.14281323080912,60.14281323080912
2010,1,1207,0.5867915464207644,0.5605244170648498,0.21106355915727926,0.3684228283888112,0.7416871745436189,0.30767415141197413,0.31179093207682906,1.156722009077231,0.10038388789187672,0.10174608187359123,73.46815433049164,73.90812249946876,73.90812249946876
2010,1,1408,0.520831837020529,0.47529180424036066,0.18560386198619544,0.2643922496584016,0.5959976224348551,0.4117546456951101,0.2934878676045568,1.0654848566791295,0.12746289317124265,0.0791985042348329,63.62551223649969,64.03280777470545,64.03280777470545
2010,1,1208,0.5299154284777047,0.4791411552330122,0.23098070642258037,0.35522957979854786,0.7096107139892601,0.4028183696665904,0.249822732837494,0.9220431342786405,0.11422122845072655,0.10458705958207891,65.48592037532691,65.9000144935844,65.9000144935844
2010,1,1309,0.4693204194770071,0.4374711025445233,0.2087653577817355,0.33674627974147386,0.6790209843560027,0.2961872573618748,0.2901062641786422,0.9167732411286315,0.10736504114489254,0.04775347622697795,62.239407525884275,62.641448981136435,62.641448981136435
2010,1,1217,0.6116668658689023,0.5486229727416565,0.24395671580123812,0.3093917337373413,0.7035251899011032,0.5481886467515775,0.3701087574724105,1.1057505120310895,0.11017400068443012,0.13069581947452347,78.0142534930577,78.46656840165546,78.46656840165546
2010,1,1221,0.5208746440437955,0.47071279865649085,0.20082774093186742,0.32690139900909776,0.7095036635882337,0.44612722075940375,0.2546140811509893,1.1059256169170797,0.059445011315832755,0.04951966256675695,69.3765855859784,69.80395891057687,69.80395891057687
2010,1,1218,0.5104027503765125,0.4603891550552512,0.21621921264196126,0.4363959142663129,0.6888734631355284,0.44781360162217393,0.31405136538290784,0.9826972420633463,0.075076115500681,0.04100934089595847,69.40286007016937,69.83031875479759,69.83031875479759
2010,1,1381,0.49938979588972426,0.4367120353742375,0.30232253375532453,0.37128087922355907,0.6518809082021038,0.48244351948775455,0.2284169251778184,0.4608244609550077,0.09460433029078183,0.05946659317992028,60.537919165043455,60.9332906817146,60.9332906817146
2010,1,1225,0.5991953685764773,0.5555585141422495,0.21827979467433983,0.3417743831311627,0.6987839961927823,0.4391961057854767,0.3158657646633685,1.0186575002808764,0.08501423582053236,0.08080282601012054,81.09232500708394,81.55201518262213,81.55201518262213
2010,1,1428,0.5423057299596261,0.4864055294390307,0.17501037203430267,0.2996769078204544,0.6708278155027285,0.40354213776594994,0.3515120485290659,0.979161517836994,0.09579515100824988,0.09407682732077267,72.52732480340035,72.96452122136618,72.96452122136618
2010,1,1228,0.5682717636721836,0.5341632972699459,0.17457534551949794,0.3733059192879254,0.7063794174293551,0.3209772387946222,0.261189265389167,1.5732485935513485,0.0854691795772542,0.07380087842206463,79.31179762507544,79.76731845338296,79.76731845338296
2010,1,1188,0.5014896462000097,0.4596484865432568,0.21646315590685117,0.22241638075356093,0.6414558338670472,0.33564894496477876,0.29487223488622055,0.7935965537577309,0.07030427285863541,0.04084176668376931,60.6662170568643,61.06209997609016,61.06209997609016
2010,1,1231,0.5170641069661922,0.4743845872767038,0.220713204013642,0.3451453968885139,0.6567380299293499,0.4613301926640961,0.24533878881953441,0.892745199633325,0.11987010217982282,0.05888479250206075,73.68559579420746,74.12619399603527,74.12619399603527
2010,1,1224,0.4466380353237976,0.397349596443881,0.2392966168798022,0.3181175148164102,0.6585639739299987,0.41802381322134324,0.28554290362702844,0.6143633701072914,0.08475088514492994,0.029849643752965744,56.28043503039189,56.65805268011161,56.65805268011161
2010,1,1233,0.5141107373323657,0.47548956845787227,0.21627296389280146,0.287128241898595,0.6554487612890673,0.4473117690007622,0.3824807839480556,0.9096395872573375,0.13101150697352396,0.046568088837295664,66.19068162605498,66.60727535002773,66.60727535002773
2010,1,1131,0.48484732499081534,0.4124507696267771,0.21923331877945543,0.3135456029625888,0.6677785135111836,0.44784629036701035,0.41852093131998197,0.6138402648567722,0.09687053620487567,0.046375755408913324,67.85968386514446,68.28203091179724,68.28203091179724
2010,1,1235,0.5686201399528372,0.545091249886016,0.19394363891892014,0.35235301538628355,0.7134571962567776,0.3100445572570818,0.30335101224148,1.3162636007767219,0.07757745556756805,0.07379210739723595,76.58990606908846,77.03853912270947,77.03853912270947
2010,1,1226,0.5027447490948748,0.4596458887651531,0.21315209057358822,0.3437048553671753,0.6126167858640407,0.25808456817966213,0.19201378400031324,0.7381366285025465,0.07936514010718711,0.0369642489897754,61.39938098442785,61.798159840976645,61.798159840976645
2010,1,1242,0.6204573990430414,0.5966327097757788,0.16643814869292103,0.40280609125333877,0.6888299805405969,0.4544257001827636,0.34725023054254817,2.0684568541557278,0.1527583008551467,0.12378929884400225,92.96792938714967,93.44862475497422,93.44862475497422
2010,1,1220,0.514802590120549,0.47627967397294607,0.18534076670837793,0.3485516650692297,0.6858722846630656,0.2896526674223907,0.27004732693386563,1.340182053226179,0.10274325111007908,0.0855681069455396,72.84666830595876,73.28481385831356,73.28481385831356
2010,1,1243,0.5563831860380613,0.5162777919369579,0.1994026172261213,0.4132909671928963,0.6486173125960714,0.5946615516425113,0.30450916802219247,1.0559972687123629,0.1026052302231498,0.08920051150940222,81.15819092126002,81.61803022913989,81.61803022913989
2010,1,1260,0.516013355433926,0.4824965100420229,0.2259897429341443,0.35268099133614017,0.6365226014392402,0.3218130859722657,0.3472595209328456,1.0218109149401033,0.10818657906421801,0.04680848020976939,69.56153754090009,69.98951050266666,69.98951050266666
2010,1,1245,0.49536977178057945,0.4599949753082522,0.18002060020433183,0.33671167638078314,0.6914218272669201,0.3703433499504743,0.2998915204685633,0.9822902859086419,0.1214092419982703,0.045670697873812005,68.19709849908911,68.62058026939192,68.62058026939192
2010,1,1359,0.558449101391335,0.5353839067029579,0.2144248142825462,0.20026084689866036,0.6604889089424624,0.3669055743826793,0.49867619976809635,1.159210347801516,0.09313401024393421,0.024901096709673904,56.82009008629188,57.20004228280818,57.20004228280818
2010,1,1246,0.5968527726602062,0.5638781599946343,0.2431581041222662,0.444523905594211,0.6851349338514007,0.4849483375245245,0.29467724921438104,1.1361256185273478,0.09829795698559697,0.14807464071180937,81.85778675517668,82.3191876100118,82.3191876100118
2010,1,1287,0.5010513138934016,0.46668204049253786,0.23311450132475592,0.3681838824628183,0.668753833369001,0.26061510812637506,0.32693845461059584,0.8163790416072705,0.0938512927411355,0.05269226484162665,63.96119863441662,64.36974235871332,64.36974235871332
2010,1,1248,0.5897220258011938,0.5559672296032533,0.19796784696389896,0.3247255518968948,0.6211868761805214,0.3449022123128864,0.38011939691655894,1.2413675549362129,0.11916511176467705,0.05899871449233338,72.76559281899587,73.20349821381956,73.20349821381956
2010,1,1447,0.45404759450413745,0.42031333924864633,0.2522508614270306,0.31318110445384506,0.6561050765095016,0.28950098435903926,0.48356852264935396,0.6785757071934195,0.08004113872203857,0.09702685312857692,57.35681064205626,57.739060455961216,57.739060455961216
2010,1,1259,0.5065648892415817,0.47073439221003893,0.23517918092418552,0.36487067624239855,0.6404607369832511,0.42746726197750884,0.21769122780742137,0.6846834918257012,0.10593656798386736,0.08053880415803978,65.4196688243048,65.83352582264774,65.83352582264774
2010,1,1436,0.5158383530912531,0.46160847580993897,0.21471391483042507,0.34210512889812705,0.6283674570732231,0.4486122331503309,0.2545079910997973,0.9507918785751441,0.1081521941368067,0.0830980529732076,68.53041181364641,68.95500513654709,68.95500513654709
2010,1,1261,0.48536639783460317,0.4404506215666506,0.19596001361128826,0.41478544703230025,0.6839613996362706,0.35288672739211085,0.23928293339325674,0.980877449006936,0.09268379022155525,0.055315606751082276,64.30593515921339,64.71575088082628,64.71575088082628
2010,1,1419,0.5533387465922923,0.5047910523161381,0.26846716677818794,0.3301335869971369,0.649375428891969,0.48308553495921625,0.3233548500581561,0.4726657770982159,0.09936771757374488,0.06681707500903783,70.6823019894442,71.1138472195905,71.1138472195905
2010,1,1263,0.49187152705102855,0.45557703190056736,0.22178548215245536,0.35756778363884,0.659514557016333,0.373393850600631,0.37482183670361197,0.8224545161740469,0.09043679854760316,0.053220847339244357,63.96203787114639,64.37058470413785,64.37058470413785
2010,1,1200,0.4278478106847318,0.3750375344025744,0.21685054315626878,0.3310524613802449,0.6484652315946471,0.4249623668233464,0.3041132269917793,0.6390630175213454,0.11425458725437818,0.08378506968343978,59.65904834108676,60.0508794971344,60.0508794971344
2010,1,1266,0.5684155943318392,0.533853309440085,0.18173257615606422,0.3725606420184139,0.7209442554219316,0.365701530707572,0.3130710793930076,1.5380397007177058,0.15265536397109394,0.045761343560666405,78.83558246675338,79.28994308953139,79.28994308953139
2010,1,1147,0.5656737951454915,0.4906484213208438,0.20934869412432466,0.2757305788480619,0.5799927202744225,0.5427494945213357,0.38599709695235157,0.8674625117088294,0.12603645870750158,0.03908836544880628,81.05497574010163,81.51458118842889,81.51458118842889
2010,1,1268,0.5447196689369358,0.5083509546544583,0.16975022739995052,0.29231316998031964,0.6521665477374392,0.37405005317000406,0.22184086383971743,1.4149149190311308,0.1532467330693998,0.06725945750418509,75.15178364170478,75.59652654422524,75.59652654422524
2010,1,1149,0.49414872894062034,0.4734951809463354,0.2197076501349276,0.3492146117183376,0.6772627445894559,0.33038803618934115,0.3278156408980109,0.8307580734327492,0.09416042148639754,0.10112766231254725,66.29178674855869,66.70873564829971,66.70873564829971
2010,1,1272,0.5619927110811112,0.5311772892523403,0.1931964663876781,0.3786575227193898,0.6642847088438635,0.44079679867389837,0.37066706704597735,0.9484227787826881,0.15503420142221083,0.09707250888447877,77.08918020675557,77.53912322989954,77.53912322989954
2010,1,1238,0.49397757687417526,0.44647690705778986,0.21655447714494844,0.2658219386404946,0.6613743276101429,0.3995513553610931,0.229552755758491,0.7055466529626069,0.0615211582798149,0.06677955068987221,60.47204324503621,60.86715164002301,60.86715164002301
2010,1,1273,0.5127821524061573,0.46869709469728504,0.19737688314731125,0.36547082599749947,0.6924719213244755,0.3637850993270316,0.42974596792047154,0.8917430849725604,0.0808305330984227,0.028087794512861815,78.71970181176505,79.17377723562768,79.17377723562768
2010,1,1137,0.5528055107787141,0.5038692606988651,0.18111865956974238,0.3038032170240351,0.6427879571840445,0.3953452983047014,0.32266005131757375,1.1124268149231278,0.05498245022652894,0.04864008792007102,74.07175751529074,74.51346483603108,74.51346483603108
2010,1,1277,0.5685305270728142,0.5423059977314744,0.19767232573727897,0.44340387427383304,0.6973357472144313,0.3492089167089822,0.26604803789256115,1.6841007532085492,0.08520358867986164,0.06212759452318351,84.32430533342723,84.79088403531472,84.79088403531472
2010,1,1195,0.4658737482939273,0.41499843626987687,0.24816289337399075,0.33514522966298904,0.5978830667877901,0.43975876017972465,0.25417372192227544,0.6061421895155231,0.09598753422956247,0.053690619623920785,61.242232354659386,61.64039428429111,61.64039428429111
2010,1,1278,0.5571652931193104,0.5266916164646293,0.17776843884244437,0.3188095093730586,0.7109410043860345,0.38197839337726214,0.3282644624372784,1.7130031602797047,0.14693105659426522,0.11420487222090543,75.03513908564078,75.47955885445391,75.47955885445391
2010,1,1399,0.5095619303441452,0.46987393756349943,0.22937791352857223,0.34078153705802455,0.6261982999475404,0.34742321644953716,0.2315106423493724,0.8616145277176801,0.08148952191146645,0.031079301834908944,71.21279852182593,71.6459978827425,71.6459978827425
2010,1,1279,0.562527805408968,0.5355658089844247,0.18021779840204136,0.3711637789355571,0.6351160543404921,0.336191136758887,0.35113606989855967,1.4552403530265317,0.11842883894991289,0.10078927492254862,82.17897247733949,82.64107648764615,82.64107648764615
2010,1,1114,0.5522209884375303,0.509021902384499,0.2336527894692206,0.23837992731533936,0.7049451349368817,0.4550092843634704,0.32480916957171124,0.8829999449821414,0.08870152192813004,0.0329779837047323,63.679411900645,64.08690849164883,64.08690849164883
2010,1,1284,0.5300191648570991,0.48952374768651363,0.2160251690137077,0.30693185282417407,0.6914823373115517,0.4444940210673282,0.3434054790680178,0.9665162598049561,0.0956176977601657,0.05227657349818087,70.53253156650341,70.96360552647212,70.96360552647212
2010,1,1285,0.5573145603292319,0.5227534407942201,0.21697442490213834,0.28302970187676824,0.707778282022331,0.3332605996829853,0.33060598616379916,0.8597935693004234,0.0828447804171801,0.04628741973742733,65.44025523403145,65.85418595231502,65.85418595231502
2010,1,1315,0.5029362745419921,0.4685564121758839,0.2636474492714505,0.26125724805951767,0.7050986741859259,0.47390499750847276,0.43669368437541367,0.5442536057799845,0.08345674653196995,0.04568152788252307,57.072273156330986,57.45330791953448,57.45330791953448
2010,1,1288,0.5274184770136385,0.4600595256314922,0.1875188015391798,0.3805474413357474,0.6842379570454208,0.4936247501510483,0.2748972303168966,0.9854384259447543,0.1013615143455026,0.06555361156347259,79.39924954943929,79.8549813694876,79.8549813694876
2010,1,1294,0.5917935862167915,0.5305087482273725,0.20919224648658813,0.2482538258797086,0.6843422160661711,0.634313112363422,0.35527088536785445,0.7695399712471003,0.11513681783370354,0.033679843623231225,73.39221911124297,73.83196632471096,73.83196632471096
2010,1,1270,0.498761593294134,0.46039859348532103,0.23288626090273754,0.280289126102359,0.6822771799907126,0.3865813530409701,0.37576655070730774,0.7428906421499595,0.1072016121615776,0.07569343301889445,61.704920875572995,62.104893276287,62.104893276287
2010,1,1320,0.5304220860175997,0.48953009168663786,0.16348156116998633,0.3318838010555116,0.6757264848470349,0.42955771009766985,0.3409549982916803,1.0253588639929212,0.07356670252649385,0.03108597093769396,65.82835117333892,66.24366500979639,66.24366500979639
2010,1,1176,0.6352648730322354,0.590471610714728,0.1763773258453853,0.14260566997354426,0.709094189961248,0.5734645495952434,0.3897050513281844,1.4735047820590699,0.1044339429347676,0.053439884336099336,69.31414466744884,69.74131490283578,69.74131490283578
2010,1,1321,0.5824956449668938,0.5408802506088259,0.19606105076761582,0.2883495090462638,0.6488303198592273,0.40780213307579666,0.4793650042317521,1.5505205177329235,0.11763663046056949,0.08777157251584698,67.77963762764409,68.20171407742704,68.20171407742704
2010,1,1296,0.4607200342899206,0.4394336720909214,0.24806238767056787,0.35568149850734143,0.6758695618728205,0.38650727406158153,0.349275073058534,0.7454703223854149,0.0954086106425261,0.036997934233931426,60.892314400804985,61.28909519533641,61.28909519533641
2010,1,1332,0.5444786022734394,0.4932167086319957,0.20107789670943968,0.4489413935868344,0.7473771084677961,0.3721330906089071,0.32616984990124787,1.0062511205823839,0.12105710108017287,0.07024900943291801,79.03128897487332,79.48612870137754,79.48612870137754
